date,daily_return,nav,cumulative_return
2025-12-22,2.1252913345664635e-05,1.6520978817000187,0.6520978817000187
2025-12-23,-0.007968899654339315,1.6389324794616047,0.6389324794616047
2025-12-24,0.0020759628082407692,1.6423348423341848,0.6423348423341848
2025-12-25,0.0024115883863323317,1.6462954779664267,0.6462954779664267
2025-12-26,-0.006267651042194745,1.63597707239819,0.6359770723981899
2025-12-29,-0.003298561695273225,1.630580701092832,0.6305807010928319
2025-12-30,-0.00615045035159344,1.620551895446494,0.6205518954464939
2025-12-31,0.037515052182988236,1.6813469843694098,0.6813469843694098
2026-01-05,0.007984119016150903,1.6947710588000615,0.6947710588000615
2026-01-06,0.04878115572393287,1.7774439497358019,0.7774439497358019
2026-01-07,-0.0033482212387772716,1.7714926741525603,0.7714926741525603
2026-01-08,0.026732260046036505,1.818848676987655,0.8188486769876551
2026-01-09,0.026013398706876134,1.8661631128096092,0.8661631128096092
2026-01-12,0.059135138264651534,1.9765189265099978,0.9765189265099978
2026-01-13,-0.05250050309774439,1.8727506884860095,0.8727506884860095
2026-01-14,0.005829674078888214,1.8836682146308963,0.8836682146308963
2026-01-15,-0.011052860211731486,1.8628482931692991,0.8628482931692991
2026-01-16,0.005466596295114012,1.8730317327470978,0.8730317327470978
2026-01-19,0.016336481152627334,1.9036304803473938,0.9036304803473938
2026-01-20,0.004888592764035149,1.912936554539017,0.9129365545390169
2026-01-21,0.0009527141396835193,1.9147590362428435,0.9147590362428435
2026-01-22,0.004601905822033504,1.9235705769995206,0.9235705769995206
2026-01-23,0.008423340520096545,1.9397734669840263,0.9397734669840263
2026-01-26,-0.00808642822269443,1.9240876280749728,0.9240876280749728
2026-01-27,0.000649768090926406,1.925337838819842,0.9253378388198421
2026-01-28,-6.95032603399427e-05,1.9252040215627884,0.9252040215627884
2026-01-29,-0.004409653401075864,1.916714539101339,0.9167145391013389
2026-01-30,-0.05338614859555522,1.8143885319016138,0.8143885319016138
2026-02-02,-0.012007634160976556,1.7926020181846678,0.7926020181846678
2026-02-03,0.006670551153923763,1.8045596616455957,0.8045596616455957
2026-02-04,0.0037696298478240775,1.8113621836083142,0.8113621836083142
2026-02-05,-0.006336381734203886,1.7998847013540709,0.7998847013540709
2026-02-06,0.011522609340219914,1.820624069625212,0.8206240696252121
2026-02-09,-0.000643621301383999,1.8194522771921888,0.8194522771921888
2026-02-10,0.0007146278858500194,1.8207525085264438,0.8207525085264438
2026-02-11,0.011471459105678533,1.8416391964695666,0.8416391964695666
2026-02-12,0.00438118818464097,1.8497077643575108,0.8497077643575108
2026-02-13,-0.007618939523914748,1.8356149527639554,0.8356149527639554
2026-02-24,0.016963115910234566,1.86675270197425,0.86675270197425
2026-02-25,0.012179133731661851,1.8894881327755355,0.8894881327755355
2026-02-26,0.0022912039345252123,1.8938173354195897,0.8938173354195897
2026-02-27,0.017715086003595542,1.927366472391648,0.9273664723916479
2026-03-02,0.01642828185415103,1.9590297920363386,0.9590297920363386
2026-03-03,-0.018112605215010513,1.9235466588087404,0.9235466588087404
2026-03-04,0.006229350310199368,1.9355291047844736,0.9355291047844736
2026-03-05,-0.006048545685476816,1.9238219685686146,0.9238219685686146
2026-03-06,-0.000561888667510068,1.9227409948061691,0.9227409948061691
2026-03-09,-0.0069139888350543705,1.909447185035378,0.909447185035378
2026-03-10,0.010220794700785508,1.9289632527056175,0.9289632527056175
2026-03-11,-9.485553008161697e-05,1.9287802798737743,0.9287802798737743
2026-03-12,-0.0009789369234637683,1.9268921256405571,0.9268921256405571
2026-03-13,-0.005759415744865765,1.915794352793485,0.9157943527934851
2026-03-16,-0.00636268875117116,1.9036047496154087,0.9036047496154087
2026-03-17,-0.0019613159973859372,1.8998711791672882,0.8998711791672882
2026-03-18,0.0017845181525173893,1.9032615337739567,0.9032615337739567
2026-03-19,0.0025228609868447995,1.9080631980452776,0.9080631980452776
2026-03-20,-4.242378663166236e-06,1.9080551033186783,0.9080551033186783
2026-03-23,-0.00424304717239461,1.8999591355077687,0.8999591355077687
2026-03-24,0.008886949343383943,1.9168439760995257,0.9168439760995257
2026-03-25,0.00581115902497178,1.9279830612706994,0.9279830612706994
2026-03-26,2.511360699224419e-05,1.9280314798795877,0.9280314798795877
2026-03-27,-0.007900718149373166,1.9127986465739402,0.9127986465739402
